,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000103740,147.9855,496.08868,16.351334,2.171083,4.055334,11.450425,2.5912428,6.5798907,43.38577,2.6248615,0.0,1.5624686
ENSG00000103888,6.1338305,23.90256,4.114149,22.569147,3.4002295,75.81389,16.430267,541.6322,59.64684,1.8881323,47.25233,7.3072267
ENSG00000104043,2.6544921,5.6814594,980.5252,59.868168,1.8810487,3.5424726,46.411804,3.611847,0.7771102,6.5005684,44.983963,18.192324
ENSG00000104369,23.126545,8.664587,1.4810055,20.176825,7.2572193,1.3763481,21.624865,0.5838576,28.038996,5.270549,216.6569,5.6690135
ENSG00000104415,0.026684487,3.4784899,0.19581251,0.07097802,0.29381368,0.05933514,0.0,28.256807,0.09199717,0.0,0.0,0.0
ENSG00000104722,10.176136,4.830743,4.182202,77.02514,3.9967024,1.9440033,117.430786,1.5519695,0.2867264,13.81693,8.89995,72.795654
ENSG00000104894,0.32322368,0.6251252,108.27219,0.45868683,0.9261238,3.3482249,0.54417604,2.5295737,4.3970127,0.0,2.6160479,1.2610269
ENSG00000104972,0.21941637,0.7857538,119.4367,0.23663749,0.20021042,0.15477213,0.14249697,0.17219457,0.0,0.5972152,0.0,0.0
ENSG00000104998,0.5834831,2.409442,10.074874,4.092976,2.2386959,49.13622,5.5150146,14.326812,6.651946,1.9525112,3.8728282,2.1448672
ENSG00000105290,904.5518,55.98192,78.71917,132.608,48.502098,29.181654,135.33607,27.356628,37.680122,117.990906,51.98977,84.58042
ENSG00000105366,0.27016354,0.68928546,94.041435,0.12464218,0.5149684,0.33051372,0.16291514,0.6440459,0.0,0.30913115,0.0,0.0
ENSG00000105383,0.07339761,0.26107362,32.235653,0.12545465,0.34848252,0.26755592,0.0,0.07886625,0.0,0.19907174,0.0,0.8838403
ENSG00000105479,0.891838,4.349217,1.2238467,0.7401972,0.45343998,0.2242442,1.2400359,1.592689,187.71935,0.13032983,0.0,1.7676806
ENSG00000105655,0.53923124,6.8731446,6.7213683,10.542694,1.3694148,24.802095,12.313943,272.64505,27.41275,2.6266835,0.0,4.0308
ENSG00000105675,0.030974751,0.0,0.0,0.18912235,0.0,0.0,0.27283335,0.0,0.13175681,0.0,8.668215,0.0
ENSG00000105695,614.38135,27.833654,48.12905,6.889949,15.126858,11.542831,7.2544293,14.834026,7.976496,8.846924,17.033285,1.1315597
ENSG00000105697,0.5810295,2.1526709,171.1463,0.56671554,0.8012066,0.84281325,0.3705211,1.3407264,0.6000911,2.6089797,1.2567804,0.37718654
ENSG00000105699,0.7777586,0.7976525,2.1393132,0.8564968,0.99092674,144.06683,0.9197697,38.855526,3.33266,0.6270796,0.0,0.0
ENSG00000105851,0.18509221,0.51074594,77.3141,0.15959446,0.14468992,0.27117857,0.26388222,0.7220291,0.09199717,0.2298657,0.0,0.0
ENSG00000105880,0.19242679,0.0,0.0,1.3160436,0.0,0.091147475,5.699069,0.1957831,0.5126654,0.0,0.0,0.0
ENSG00000105967,1.0361522,1.8134984,307.80862,1.2093425,0.8640848,1.6316032,0.82135487,1.4735099,0.19472922,1.698954,5.2320957,0.8838403
ENSG00000106003,0.58403325,80.69885,3.2940965,0.21616565,2.5113413,4.905506,0.39997864,5.9450755,12.810175,0.13032983,0.0,0.0
ENSG00000106018,0.22951065,3.7849982,0.40276787,0.91920525,126.76242,0.095437,1.8665525,2.233723,2.863488,0.69820213,0.0,1.7676806
ENSG00000106278,6.498755,819.22485,28.36645,60.894047,2783.785,15.694846,82.54583,13.307175,518.2145,285.6258,12.413256,140.13791
ENSG00000106351,7.0819163,74.2921,8.111047,11.601231,17.340343,13.274113,10.775056,13.150463,21.0734,6.353463,10.387005,9.300605
ENSG00000106536,1.9199047,108.22596,4.823605,99.99378,432.803,3.6976016,137.61017,117.02547,9.451815,2.3704228,7.283647,103.8869
ENSG00000106571,2.0953078,305.4006,6.021286,10.801409,3.0930479,43.147522,12.612861,73.48527,90.22731,0.83161914,2.6160479,3.1249373
ENSG00000106689,0.20554481,3.8417158,0.48645297,25.441526,1.1261574,0.16490906,1.1486843,0.070252694,9.518574,1.6573956,0.0,0.0
ENSG00000106819,1.0552818,0.6061825,2.0007937,1.1369101,0.5661087,2.067087,1.9675084,38.123463,1.5083761,1.1737562,0.0,1.8859328
ENSG00000106852,0.13130617,0.516814,0.18411924,1.036713,0.09505561,45.386818,11.386511,10.407945,0.32648605,0.7251091,0.0,0.0
ENSG00000106952,0.1838985,0.3082292,31.73222,0.1034066,0.09841468,0.4412997,0.10561195,0.6440459,0.19472922,0.2259787,0.0,0.0
ENSG00000107099,3.4870577,10.970691,1912.595,8.193555,5.220507,6.8549304,5.095811,23.395006,14.027319,10.874411,34.00862,7.5441394
ENSG00000107105,1.7409545,5.645328,2.2570906,209.48805,2.0359797,1.1988311,258.93262,3.1193452,3.2144177,74.90581,35.960716,564.1319
ENSG00000107159,0.1030117,0.41791847,0.103477694,0.1701671,0.27737668,0.0,0.42818502,0.039433125,0.0,0.8250952,25.607822,0.0
ENSG00000107331,818.14185,139.9199,78.50192,54.637535,81.841965,28.984404,54.643284,29.31594,70.812164,38.24456,52.040367,29.42024
ENSG00000107518,5.9291353,94.83916,16.59005,645.80115,1983.6136,3.0863855,612.54724,32.763664,191.05606,672.39825,9.104924,367.81284
ENSG00000107736,15.417255,245.66899,52.81235,11.098434,29.358742,26.279821,31.18941,13.71474,60.01655,5.1693907,48.675323,1.9396553
ENSG00000108001,0.42942688,2.1571035,0.4638449,97.620186,0.23153844,0.089550525,27.675657,3.2910545,0.26351362,1.0387517,0.0,241.90114
ENSG00000108231,1.4923816,346.68326,5.628043,117.84122,30.630043,3.9417229,101.624,5.4454145,93.609314,5.366039,113.16917,86.69123
ENSG00000108381,185.93614,25.701227,15.170252,2.7728624,3.9248352,6.2289352,2.0519068,16.565748,24.681992,1.885191,6.4413066,1.1852821
ENSG00000108439,4.990053,10.295775,8.89372,15.681916,6.491586,10.293094,23.923872,8.712883,6.9790125,14.382039,8.492858,11.2939825
ENSG00000108622,0.25805718,0.96731126,6.053647,0.44885442,0.6390045,356.79898,0.6560576,104.619415,0.64535344,0.24216294,2.0515513,0.0
ENSG00000109452,67.33819,136.34613,88.46597,577.8067,129.54482,25.170427,688.42847,546.5065,100.971954,57.699623,116.390045,1488.6815
ENSG00000109805,0.68234324,0.31390655,3.1334007,6.5541553,0.87614846,0.31379473,2.405519,0.0,0.0,0.65281785,9.057354,22.868921
ENSG00000109943,0.19396658,0.067665175,0.06949507,0.57319444,0.23838855,0.031812336,0.30479625,0.19633351,0.13175681,2.0804298,145.30911,0.0
ENSG00000110077,0.698083,2.189899,363.4221,0.6783815,0.5721251,1.272379,0.3367579,0.94772583,0.13175681,1.5546259,3.8728282,0.0
ENSG00000110195,0.08599228,0.4654492,0.17150912,0.14706078,0.11081722,0.0,0.025404288,0.0,27.905478,0.0,0.0,0.0
ENSG00000110324,1.0533502,0.77315277,148.1559,0.84879756,0.553498,0.20981775,1.3418034,0.6336298,0.8600581,0.2986076,2.6160479,2.9529629
ENSG00000110328,20.924044,273.87656,4.9023786,187.35966,6.15793,2011.3003,108.322014,600.59235,121.5717,452.4771,176.80278,34.572514
ENSG00000110799,6.5265226,7.062518,8.327112,2.7450278,4.8795695,2742.4346,1.8344522,839.6225,1.6716791,1.2911364,6.4413066,5.818966
ENSG00000110848,0.09493353,0.30952093,48.928856,0.082054,0.05238117,0.8380264,0.012702144,0.039433125,0.0,0.13032983,0.0,1.2610269
ENSG00000110900,2.0542986,7.5855145,0.9072106,4.1380672,30.059456,0.31539166,7.7303767,2.4495115,9.780436,2.6251254,1.2567804,8.815972
ENSG00000110934,0.739777,1.3537979,119.41111,0.7695707,0.9567364,2.1786442,0.811857,0.5642737,0.32648605,1.0741655,2.6160479,0.37718654
ENSG00000111087,0.039908502,5.2948422,0.2779434,0.008793748,0.09841468,0.0,0.02076002,0.039433125,0.5126654,0.0,0.0,0.0
ENSG00000111181,3.6565135,2.0172634,3.0602686,1.1457074,5.07304,22.568054,1.0090772,971.1022,0.83457994,0.12644286,1.2567804,1.1852821
ENSG00000111341,0.14571251,2.952558,0.2918424,0.07695821,0.16160928,13.149121,0.25022298,78.36483,5.4498568,0.23650226,0.0,0.0
ENSG00000111432,0.03127754,1.2901791,0.2992902,0.0114783235,3.3083124,0.3029909,0.098973796,22.265139,0.6000911,0.0,0.0,0.0
ENSG00000111452,0.36260733,1.0967101,20.076435,3.5111823,0.8169214,2.1306531,3.6081018,292.44046,1.7460028,0.55217236,0.0,0.0
ENSG00000111670,39.379974,39.22205,94.90491,61.072933,240.16895,52.767227,57.958473,58.590904,17.022772,45.175957,37.55172,48.21391
ENSG00000111834,0.33863327,2.2142882,0.18716277,1.8821453,0.23774739,0.11078598,1.7909999,0.36847714,71.626526,0.61003417,0.0,0.7543731
ENSG00000111907,20.657574,368.97754,6.4337525,49.021305,13.207192,93.083954,37.434303,29.06024,30.397144,3.7398095,5.9243793,17.641624
ENSG00000112139,6.5931563,10.405817,1.2643386,18.467405,16.935822,0.5157282,10.383101,18.580679,12.669088,63.396076,324.16736,6.293919
ENSG00000112175,0.10829388,0.081409864,0.12331865,0.7274645,0.05238117,1.0498699,0.6472812,13.848533,0.0,0.09953587,0.0,0.8838403
ENSG00000112214,0.06058278,0.48308668,0.10378651,0.31783912,0.18333808,5.286176,0.09295199,77.53011,0.0,0.2259787,0.0,0.0
ENSG00000112246,0.25929737,0.5051531,0.1444285,10.130385,0.70714813,0.22157197,1.3681164,0.78509617,1.4049855,0.09953587,0.0,1.5087461
ENSG00000112280,1.5915085,8.483106,2.2524507,5.417164,386.65186,1.5450726,3.4532952,3.5752976,17.775726,2.3182597,0.0,0.8838403
ENSG00000112414,0.19120036,0.46730292,13.020764,3.9677987,0.5208786,79.479904,3.5625336,22.68019,0.19472922,10.3150215,0.0,0.37718654
ENSG00000112539,0.19760613,9.874953,0.24996966,2.9709787,16.675209,0.14888567,1.6239095,0.039433125,327.5358,0.7894276,0.0,1.2610269
ENSG00000112562,0.34884432,0.70627886,0.59134287,18.661568,6.6363406,8.802146,23.563326,359.30963,0.9660069,0.26833537,7.6980867,10.454186
ENSG00000112782,6.4631653,10.205823,1.0395341,19.114342,4.083021,208.01715,14.96175,54.65298,29.709036,9.087495,7.6980867,20.681139
ENSG00000112799,0.6309737,2.635441,486.92,0.84972864,0.3891586,0.8773182,0.4342439,1.8062671,1.1052818,1.1185344,5.2320957,0.0
ENSG00000112837,0.35076454,0.3062483,3.922136,0.28547308,0.46046945,3.0786896,0.14402446,115.251144,0.32648605,0.23650226,2.6160479,0.0
ENSG00000112893,3125.3975,207.68756,540.8447,149.83777,91.30462,256.16733,131.42165,203.41298,126.94661,32.26051,72.56009,120.621155
ENSG00000112936,0.23188144,0.97039133,0.76850855,0.59220904,0.0,6.988515,0.7292522,51.368973,0.0,0.0,0.0,0.7543731
ENSG00000112972,29.974785,28.883747,20.06424,65.89444,68.538506,28.150446,58.398422,32.942806,48.05686,159.73888,5.1296086,66.74132
ENSG00000113100,0.7884363,1.3078376,1.6490954,170.62448,1.3327609,0.031812336,83.783295,0.43154976,0.22375397,9.37372,0.0,56.3466
ENSG00000113303,0.15055709,0.1622797,0.40483138,0.49519825,0.09505561,33.725796,0.5842917,6.774493,0.13175681,0.0,0.0,0.0
ENSG00000113389,0.33014673,0.34255365,0.48541576,3.7145255,0.64044374,2.0054529,8.262449,1.6779301,0.0,0.3156701,0.0,0.0
ENSG00000113396,19.125357,14.520545,8.307663,81.43516,13.922494,6.1151867,76.36568,7.8718534,75.508194,231.15315,2.6160479,47.698704
ENSG00000113448,657.8646,589.36975,246.4083,1690.321,733.7941,1704.4261,1794.4741,709.06506,109.37905,933.7018,241.6867,4646.389
ENSG00000113494,0.73526937,1.4658515,3.0551507,95.70767,0.50193477,2.569912,47.865746,36.93334,1.0499855,0.49169406,1.2567804,32.344982
ENSG00000113504,0.24603228,14.130023,44.15538,1.629749,5.1643796,52.48022,2.1651335,449.3498,50.027885,1.5721312,2.6160479,10.366097
ENSG00000113721,6.42549,101.034294,0.90469396,3.3975854,23.556746,14.009566,1.7981108,1099.5248,6.121659,0.47145143,0.0,1.1852821
ENSG00000114013,0.5534883,2.281076,360.73288,0.54901,1.2174853,0.9639896,0.87512493,2.1003025,0.0,3.4834847,2.6160479,0.37718654
ENSG00000114166,258.02133,367.10556,158.28206,62.83754,980.95795,106.47754,67.87503,98.80962,112.39307,50.36078,106.619484,69.650955
ENSG00000114200,9.981922,4.05809,1.4717463,7.7650585,102.67729,0.091147475,5.3355236,4.1956415,3.0485635,0.85390884,0.0,0.0
ENSG00000114646,7.2523804,14.331225,2.7134058,29.250078,163.31815,0.72102946,31.611916,1.380176,11.824023,11.943031,14.4648075,14.559194
ENSG00000114757,2522.397,150.09398,161.32716,498.05722,306.7903,37.368,224.87154,34.647182,63.962242,41.273468,24.88143,433.92966
ENSG00000115041,13.471869,24.664598,1.9846222,18.512985,121.83652,1.1381572,13.665228,5.5318737,20.755184,13.374036,9.749639,12.749005
ENSG00000115194,0.16210677,0.10336032,0.091642134,4.5032306,0.0,0.0,13.212039,0.039433125,0.0,3.8960254,0.0,0.7543731
ENSG00000115252,411.55423,29.681032,41.23074,350.32053,9.564732,8.662241,185.98987,68.80776,5.5375547,11.859717,1661.4761,376.00308
ENSG00000115365,651.96674,82.856865,72.93222,95.48606,92.08795,39.257168,94.76043,71.017395,45.252563,91.338615,73.46341,79.434654
ENSG00000115596,0.032817658,0.10988224,0.8850611,1.3877803,0.0,0.17012113,0.6575327,26.341455,0.0,0.4257295,0.0,0.0
ENSG00000115616,2.160032,2.1104367,2.0940216,8.116177,2.2938266,46.238667,9.442453,13.382031,1.9868466,4.6127434,9.749639,5.7227364
ENSG00000115641,0.47197467,0.6754896,0.22113442,3.002607,0.44322494,2.2378347,1.6413639,65.85446,1.6697531,4.903262,0.0,0.0
ENSG00000115850,0.5280418,0.47728795,0.2052291,0.49930304,0.55252284,0.16490906,0.41411784,0.6998913,0.36039156,0.26833537,6.7191505,0.0
ENSG00000115884,0.08062131,0.021546518,0.39162502,1.8558036,0.28186613,0.031812336,2.079813,0.0,1.6782402,1.4998783,0.0,8.674161
ENSG00000115956,0.24085838,0.95397276,92.22648,0.3577796,0.26970422,1.0546567,0.41956732,0.48627707,0.32648605,0.19907174,0.0,0.7543731
ENSG00000116147,10.157065,191.31665,26.246271,259.67502,4577.381,7.6535783,209.27246,6.231235,33.270348,188.65878,55.874435,87.5654
ENSG00000116396,1.2658896,29.992565,6.3925443,40.064655,8.966175,25.62864,39.957993,21.96994,22.235823,86.96892,18.752075,15.17483
ENSG00000116701,0.43214238,0.5402656,36.398094,0.33884907,0.20431003,0.37205458,0.15749899,0.8110107,0.2683944,0.63464576,0.0,0.0
ENSG00000116833,0.7046928,1.0003986,0.76849276,3.1128318,1.0643243,34.040924,1.0803821,9.301123,0.94277257,1.0177592,0.0,2.0691226
ENSG00000116962,0.9813223,34.455944,1.5135193,1.6300693,14.801578,39.805798,3.7716978,539.72,5.5303273,12.046582,0.0,0.8838403
ENSG00000116981,0.07500797,0.8663587,0.2992902,1.4137639,1.295848,0.0,1.5679055,0.0,0.7764883,1.6994127,11.108906,1.6382135
ENSG00000116985,2.8009856,0.31456497,0.8448339,0.47856903,9.954787,0.5933093,0.4149739,0.0,0.0,0.0,0.0,0.8838403
ENSG00000117016,1.7639172,3.7811136,3.2174933,47.829773,2.7139482,3.265892,44.4894,14.077972,3.3777795,140.6542,19.029919,25.864393
ENSG00000117266,1051.5239,57.693752,91.53269,37.134243,22.664528,22.672411,37.63407,28.06073,20.78063,10.910548,15.696287,22.36186
ENSG00000117501,0.56243855,1.8672992,2.0788252,0.9092462,44.933018,6.3449955,0.37159908,2.6176355,2.217144,0.20801437,1.2567804,1.9396553
ENSG00000118271,0.08280287,0.0,0.07969128,0.093132906,0.0,0.0,0.072660066,0.0,0.45824283,0.2298657,5.1296086,0.37718654
ENSG00000118276,3.6417735,16.459269,2.5203145,81.14557,66.870804,3.3274574,103.73359,3.9233475,23.853563,394.37616,84.278305,125.747215
ENSG00000118307,2.2920034,26.176172,1.4958539,32.506405,4.9921618,2.9291594,32.463825,1.4967728,514.47437,13.671605,2.0515513,20.940073
ENSG00000118492,0.64178824,5.461968,2.2122626,1.423545,0.92507863,0.875382,1.3096951,0.38435057,977.1833,0.23492137,0.0,0.7543731
ENSG00000118513,0.24086738,0.18915515,0.1074893,0.83929825,0.31019685,0.089550525,1.305113,0.16408044,37.947666,0.13032983,0.0,0.0
ENSG00000118777,1.03869,1.5570022,5.7323895,1.6904072,6.173726,733.5098,1.6284183,207.90338,0.30819616,1.3466791,0.0,1.5087461
ENSG00000119125,2.0695238,2.7535203,0.5227635,38.405167,1.3842368,1.136832,21.209799,1.5937276,20.99037,3.9905376,1.2567804,3.071215
ENSG00000119535,0.73195916,1.7330028,311.0015,0.3393479,1.0243115,3.1783898,0.46736994,1.5405506,0.5126654,1.8709154,2.6160479,1.7676806
ENSG00000119630,0.55045056,5.423805,0.18893524,0.7679657,0.039561592,10.295159,0.7970575,130.32977,3.0734024,0.0,0.0,0.0
ENSG00000119927,11.869235,126.766106,11.213582,11.937058,25.13264,24.936876,11.615813,14.704666,15.719307,15.960164,9.232712,13.869759
ENSG00000120049,3.9932153,14.517298,9.797842,40.37096,6.5428085,2.7170808,25.613922,3.2629943,5.351811,136.95984,10.027483,13.007941
ENSG00000120051,0.3993707,5.5639186,0.5230557,3.2020142,0.20317702,0.97927725,2.3494375,1.8592243,172.0815,6.2056055,0.0,0.8838403
ENSG00000120057,0.08341327,7.535744,0.07598848,1.0788859,0.0,0.3607291,1.437213,0.16408044,0.6868561,0.09953587,0.0,0.37718654
ENSG00000120156,1.7907883,2.17647,1.4316894,11.459499,78.88807,277.23306,16.488674,64.99722,1.8654133,3.0174575,25.765226,0.0
ENSG00000120215,0.8378666,0.5799559,1.3034444,0.54939896,0.6669025,0.74655443,0.57614917,0.40017977,0.84765923,0.36136422,12.882613,0.0
ENSG00000120278,234.64342,291.1565,44.98705,29.519545,13.732858,1149.1537,30.254744,323.54642,185.38371,122.9281,4.565112,19.000418
ENSG00000120279,0.0642727,0.17533655,0.43032897,0.10530002,0.03169403,125.16455,0.047229778,33.382225,0.0,0.15334985,0.0,0.0
ENSG00000120280,0.114574574,0.24971507,36.678413,0.25590745,0.07335148,0.36163047,0.10575498,0.039433125,0.0,0.0,0.0,0.0
ENSG00000120875,0.11201345,1.2429624,0.85789967,2.0018213,4.5640926,0.36139598,3.4310553,0.9558264,0.26351362,1.5858593,3.8728282,12.296075
ENSG00000121068,0.5318064,3.8595414,0.22113442,0.19810581,0.1934703,6.516539,0.17628999,238.14249,0.870793,0.23492137,0.0,0.0
ENSG00000121361,0.04525822,3.0135338,0.23206311,0.35346824,0.7057607,7.3714604,0.3867674,78.757195,1.2503468,0.26833537,0.0,7.9321327
ENSG00000121742,0.43082345,59.479427,1.1242831,0.29061237,0.43174896,2.2039366,0.24560098,0.90554833,2.7646828,0.3668321,0.0,0.0
ENSG00000121895,2.6637168,2.4758449,325.05963,1.2820239,0.6709339,3.4121506,0.98942065,4.6518126,1.1084554,1.6613522,3.8728282,0.37718654
ENSG00000121905,0.5728111,2.530337,0.9173325,29.042051,7.3173704,0.64520985,28.352919,0.99676394,0.46897775,148.06813,9.797208,4.1602674
ENSG00000121933,4.1300163,1.3498361,131.66768,1.1880482,1.2549186,1.8765677,1.5385567,1.1703392,1.7481663,1.0093644,3.3083317,0.37718654
ENSG00000122122,0.21904793,0.5147162,58.05451,0.47180006,0.07125562,0.50492436,0.33492443,0.2501912,0.0,1.0963457,0.0,0.37718654
ENSG00000122254,0.7132824,2.860554,3.5500746,57.788456,0.9065869,31.152391,44.322273,9.5145,0.0,213.72684,0.0,9.644554
ENSG00000122367,389.73242,23.987524,30.39196,6.047856,5.937165,3.606311,3.8998053,25.780214,3.8084717,5.6648293,4.667599,5.5712466
ENSG00000122585,0.16677664,0.37953845,0.37648657,5.7537975,0.21605617,2.5662403,33.86459,1.3862249,0.10273205,0.0,0.0,0.0
ENSG00000122641,0.21250369,8.541764,3.1761599,2.2471578,23.40051,1.1991299,3.9902506,4.8347917,7.4610267,1.8074286,0.0,0.0
ENSG00000122644,11.342625,1.3696383,3.9072664,4.076794,13.517389,77.72787,3.5719962,20.231016,8.717215,0.56259835,0.0,6.0574155
ENSG00000122735,0.6447868,10.315393,0.1801836,14.991241,1.219285,0.5457453,14.453724,0.5883992,484.1631,4.2425156,3.3083317,18.66574
ENSG00000122756,0.7932195,91.76245,1.5762737,15.0432625,16.033218,3.507477,27.153454,2.921615,17.839947,12.474908,34.1409,7.7269206
ENSG00000122786,203.38463,97.46816,18.786654,105.64294,130.27954,354.48257,116.87627,2094.0732,42.053684,139.34384,193.864,159.79828
ENSG00000122986,1.7022948,106.75872,32.344517,2.0542796,8.631015,15.315252,2.236107,38.040104,34.224766,0.6009029,1.2567804,1.5087461
ENSG00000123191,4.7197633,12.123617,4.3112316,32.252777,15.398037,174.08992,28.287172,40.325855,12.289028,38.519176,45.018074,25.046618
ENSG00000123338,0.49609426,1.8106726,282.40204,1.1183168,0.66293293,1.3682839,0.90693766,1.9095397,4.345292,0.50577146,5.2320957,0.8838403
ENSG00000123500,4.456291,0.9487886,0.46118733,4.6168013,0.5439486,1.9311454,3.563855,0.21937165,2.2933152,21.747849,0.0,3.8793106
ENSG00000123560,5717.963,275.37524,430.4573,70.74535,169.95058,148.706,61.148888,150.54305,76.341095,53.463036,101.24165,64.969025
ENSG00000123643,18.6071,19.036667,40.47298,28.814959,41.71028,3.4906564,26.08831,16.983278,7.0132065,5.7619042,178.19177,24.00975
ENSG00000123977,0.17409383,2.9376562,0.10450394,10.250149,0.038518306,0.14259832,4.705106,1.4599274,224.62436,3.036747,0.0,1.1315597
ENSG00000124145,4.0451493,459.4399,9.288552,1.7714877,4.7417126,19.840832,2.5699942,19.609343,69.01289,1.5095508,14.417237,1.7676806
ENSG00000124203,0.7573955,1.0443344,3.7659433,23.355,0.766653,0.8773873,9.342088,1.5076302,0.9456582,0.9122106,7.8481436,11.974148
ENSG00000124251,161.81273,11.388938,18.650026,7.0435133,5.680488,5.336091,7.833002,7.696448,11.694643,5.083139,3.3083317,7.403456
ENSG00000124493,0.4190896,1.3014476,0.48381618,45.593338,1.2065836,0.6000666,36.47317,0.10968582,0.46897775,94.88255,550.255,15.422549
ENSG00000124766,1.8882025,4.183122,12.535748,18.4816,43.968502,4.438312,21.116983,14.560116,33.006393,125.655045,11.284264,16.349306
ENSG00000124920,359.2259,25.00743,34.382225,6.437381,16.113426,9.705711,5.2853436,12.183035,3.350598,8.241266,3.8728282,11.497658
ENSG00000125266,12.900901,13.034967,3.6571467,20.884792,3.9083352,183.32884,22.715721,51.684048,17.813286,8.13111,31.340687,11.541702
ENSG00000125285,0.57268184,9.196556,0.43880302,0.33297896,33.881317,0.14259832,2.7622354,0.0,11.05917,0.09953587,0.0,0.0
ENSG00000125355,3.2023363,33.535004,16.871704,36.252625,58.342884,0.5714482,23.610773,0.50953287,17.880764,7.8642287,2.6160479,121.68078
